"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
35,"services","married","high.school","no","yes","no","cellular","jul","tue",110,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
28,"admin.","single","university.degree","no","no","no","cellular","jul","thu",829,2,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,1
45,"blue-collar","married","high.school","unknown","no","no","cellular","aug","thu",124,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,0
36,"technician","married","professional.course","no","yes","no","cellular","apr","fri",1095,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,1
43,"self-employed","married","basic.9y","unknown","no","no","telephone","may","tue",744,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
25,"admin.","single","high.school","no","yes","no","telephone","jul","thu",532,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
25,"blue-collar","married","basic.9y","unknown","yes","no","telephone","jun","wed",329,4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
34,"blue-collar","married","high.school","no","no","no","cellular","may","wed",590,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,1
25,"services","married","high.school","no","no","no","cellular","jul","wed",206,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
33,"admin.","single","high.school","no","yes","no","telephone","may","fri",66,3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
31,"entrepreneur","divorced","basic.4y","no","no","no","cellular","nov","tue",152,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
24,"technician","married","professional.course","no","yes","no","cellular","may","mon",342,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
48,"blue-collar","divorced","high.school","unknown","no","yes","telephone","jul","mon",716,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
33,"admin.","single","university.degree","no","yes","no","cellular","may","thu",143,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
39,"admin.","single","high.school","no","no","no","cellular","apr","fri",297,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
33,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",173,1,1,1,"success",-2.9,92.201,-31.4,0.854,5076.2,1
50,"services","married","high.school","no","no","no","telephone","may","tue",268,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
78,"unknown","married","unknown","no","yes","no","cellular","sep","wed",234,1,999,1,"failure",-3.4,92.379,-29.8,0.781,5017.5,1
43,"management","married","university.degree","no","yes","yes","cellular","apr","mon",21,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
24,"technician","single","professional.course","unknown","yes","yes","telephone","may","fri",447,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
37,"blue-collar","married","high.school","no","no","no","cellular","nov","tue",118,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
35,"entrepreneur","married","university.degree","no","yes","no","cellular","may","wed",272,4,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
46,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",274,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
26,"admin.","single","high.school","no","no","no","telephone","jun","mon",278,1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
27,"technician","single","basic.9y","unknown","no","no","cellular","jul","fri",171,7,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
35,"admin.","divorced","university.degree","no","no","no","telephone","may","tue",94,3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
47,"services","married","high.school","unknown","yes","yes","telephone","jun","wed",161,2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
31,"technician","married","professional.course","no","no","no","cellular","may","fri",166,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
52,"technician","married","high.school","no","yes","no","cellular","aug","wed",13,14,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
48,"admin.","married","high.school","unknown","yes","no","telephone","jun","mon",65,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
30,"services","single","high.school","no","yes","no","cellular","may","thu",41,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
47,"services","divorced","high.school","no","yes","no","cellular","jul","mon",192,19,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
47,"technician","married","professional.course","no","no","no","cellular","aug","tue",364,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
31,"blue-collar","single","high.school","no","yes","no","cellular","nov","wed",522,1,6,1,"success",-0.1,93.2,-42,4.12,5195.8,1
39,"admin.","married","high.school","unknown","yes","no","cellular","apr","fri",222,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
23,"blue-collar","single","basic.9y","no","yes","no","cellular","jul","tue",211,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
32,"admin.","married","university.degree","no","yes","no","cellular","jul","thu",129,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
41,"blue-collar","married","high.school","no","yes","no","cellular","nov","tue",77,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
33,"blue-collar","divorced","basic.9y","unknown","no","no","telephone","jul","wed",155,2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
32,"management","single","university.degree","no","yes","no","telephone","may","wed",350,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
31,"admin.","married","high.school","no","no","no","cellular","jun","wed",161,1,2,1,"success",-2.9,92.963,-40.8,1.26,5076.2,0
27,"admin.","married","professional.course","no","no","no","cellular","may","thu",466,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
44,"blue-collar","married","basic.4y","no","yes","yes","telephone","dec","mon",119,1,999,0,"nonexistent",-0.2,92.756,-45.9,3.053,5176.3,1
29,"technician","married","professional.course","no","yes","no","telephone","may","wed",192,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
29,"technician","divorced","professional.course","no","yes","yes","telephone","jun","thu",247,1,999,0,"nonexistent",-1.7,94.055,-39.8,0.729,4991.6,0
28,"services","married","basic.9y","no","yes","no","telephone","oct","fri",186,1,999,1,"failure",-3.4,92.431,-26.9,0.739,5017.5,1
41,"services","married","high.school","no","yes","no","cellular","may","wed",314,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,1
50,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","tue",204,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
56,"retired","married","basic.4y","unknown","no","no","cellular","aug","wed",687,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
53,"admin.","married","university.degree","no","no","no","cellular","aug","wed",384,5,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
47,"admin.","married","university.degree","no","yes","no","telephone","jun","fri",11,4,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
32,"technician","married","university.degree","no","yes","no","cellular","aug","mon",151,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
37,"blue-collar","married","professional.course","no","no","no","telephone","may","tue",305,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
38,"housemaid","divorced","university.degree","no","no","no","cellular","nov","wed",403,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.03,4963.6,1
39,"housemaid","married","university.degree","no","no","no","telephone","may","wed",174,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
33,"admin.","single","university.degree","no","no","no","telephone","jun","fri",113,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,0
43,"technician","single","university.degree","no","yes","no","telephone","may","wed",255,2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
59,"retired","married","basic.9y","no","no","no","telephone","jun","thu",297,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
38,"technician","divorced","professional.course","no","yes","no","cellular","aug","fri",79,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
32,"blue-collar","married","basic.6y","no","yes","no","cellular","jul","fri",251,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
46,"services","married","basic.9y","unknown","yes","no","cellular","aug","wed",59,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
41,"blue-collar","married","basic.4y","no","yes","no","telephone","may","fri",153,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
31,"services","divorced","high.school","unknown","yes","no","cellular","may","thu",236,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
32,"admin.","single","basic.9y","no","no","no","cellular","jul","thu",185,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
44,"blue-collar","married","basic.4y","no","unknown","unknown","cellular","apr","mon",308,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
31,"student","single","unknown","no","yes","no","cellular","aug","thu",375,2,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,1
28,"admin.","married","university.degree","no","no","no","cellular","apr","thu",115,2,999,1,"failure",-1.8,93.075,-47.1,1.365,5099.1,0
35,"admin.","married","high.school","no","no","yes","telephone","may","mon",114,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
34,"technician","married","university.degree","no","yes","no","cellular","jun","tue",195,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,1
56,"admin.","married","high.school","no","yes","no","telephone","may","fri",49,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
27,"self-employed","single","university.degree","no","no","no","cellular","jun","tue",271,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,0
33,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","wed",61,23,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
36,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",33,33,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
37,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",844,2,6,3,"success",-1.7,94.215,-40.3,0.79,4991.6,0
50,"entrepreneur","married","professional.course","no","yes","no","telephone","jul","thu",155,2,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,0
39,"admin.","married","university.degree","no","no","no","cellular","may","fri",895,5,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
57,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","tue",579,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
36,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","fri",109,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
39,"self-employed","married","basic.4y","unknown","no","no","telephone","jun","mon",87,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
31,"technician","single","university.degree","unknown","yes","no","cellular","aug","fri",1123,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,1
41,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",897,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,1
24,"student","single","high.school","no","yes","no","cellular","apr","thu",88,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,0
35,"technician","divorced","professional.course","no","yes","no","cellular","may","fri",394,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,0
45,"services","married","high.school","no","no","no","telephone","may","tue",229,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
29,"technician","married","university.degree","no","yes","no","cellular","jul","wed",115,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
31,"admin.","single","university.degree","no","unknown","unknown","cellular","jul","wed",95,5,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
35,"services","divorced","high.school","no","no","yes","telephone","may","wed",176,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
24,"admin.","single","high.school","unknown","no","no","cellular","jul","thu",320,2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
28,"blue-collar","single","basic.4y","no","yes","no","cellular","may","thu",182,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
27,"admin.","single","university.degree","no","yes","no","cellular","may","thu",172,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
35,"admin.","single","university.degree","no","yes","no","cellular","apr","fri",334,2,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
45,"management","married","basic.9y","no","yes","no","cellular","may","thu",165,1,999,3,"failure",-1.8,93.876,-40,0.692,5008.7,0
50,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","tue",186,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
22,"unemployed","single","high.school","no","no","no","telephone","jul","wed",82,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
49,"admin.","divorced","high.school","no","no","no","telephone","may","thu",136,3,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
56,"unemployed","married","high.school","unknown","no","no","telephone","jun","tue",197,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
47,"management","married","high.school","no","no","yes","cellular","apr","fri",245,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
33,"unemployed","single","unknown","no","yes","no","cellular","sep","fri",224,2,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,1
57,"blue-collar","married","high.school","unknown","no","no","telephone","jun","tue",171,3,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
34,"technician","single","professional.course","no","no","no","telephone","jun","fri",392,2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
48,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",210,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
44,"blue-collar","divorced","basic.6y","no","no","no","telephone","may","mon",380,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
28,"admin.","single","high.school","no","no","no","cellular","jun","wed",198,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
57,"admin.","married","university.degree","unknown","no","no","cellular","aug","wed",846,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,1
39,"unemployed","married","professional.course","no","yes","no","cellular","nov","mon",187,1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
44,"blue-collar","married","basic.9y","unknown","yes","no","cellular","aug","mon",312,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
46,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","wed",79,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
36,"blue-collar","married","basic.9y","no","yes","no","cellular","may","thu",140,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
32,"blue-collar","married","basic.9y","no","unknown","unknown","telephone","apr","fri",108,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,0
34,"services","married","high.school","no","yes","no","cellular","jul","mon",206,6,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
44,"blue-collar","married","basic.6y","unknown","no","no","cellular","aug","thu",314,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
40,"services","married","basic.6y","unknown","yes","no","telephone","jun","mon",52,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
47,"management","married","university.degree","no","no","no","cellular","apr","mon",51,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
37,"blue-collar","married","high.school","no","no","no","telephone","jun","tue",138,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
47,"technician","single","university.degree","no","no","no","cellular","apr","fri",115,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
31,"management","single","university.degree","no","no","no","cellular","aug","mon",1099,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
47,"admin.","single","university.degree","unknown","yes","yes","telephone","may","thu",656,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
33,"technician","married","high.school","no","yes","no","telephone","may","fri",136,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
30,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",742,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
29,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",543,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
42,"admin.","married","basic.9y","unknown","no","yes","cellular","jul","tue",336,1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
56,"services","single","high.school","no","yes","no","cellular","nov","fri",290,6,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
28,"blue-collar","married","basic.6y","unknown","yes","no","telephone","may","thu",347,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
41,"blue-collar","married","basic.9y","no","yes","no","cellular","may","wed",364,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
36,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",31,6,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
27,"blue-collar","married","basic.9y","no","no","yes","cellular","jul","thu",655,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
49,"services","single","professional.course","no","yes","no","cellular","aug","tue",73,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
36,"services","single","high.school","no","no","no","cellular","may","mon",288,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
37,"admin.","married","high.school","no","no","yes","telephone","may","fri",851,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
